symbol,date,open,high,low,close,volume,adjusted
ORCL,2025-08-21,233.0500030517578,235.9199981689453,232.42999267578125,233.16000366210938,7403100,232.14244079589844
ORCL,2025-08-22,234.05999755859375,238.5,231.4600067138672,236.3699951171875,9343600,235.3384246826172
ORCL,2025-08-25,237.35000610351563,239.02999877929688,235.27000427246094,235.41000366210938,6308600,234.38262939453125
ORCL,2025-08-26,235,236.91000366210938,232.7100067138672,234.2100067138672,11805200,233.1878662109375
ORCL,2025-08-27,235,236.52999877929688,232.67999267578125,235.80999755859375,5637600,234.78086853027344
ORCL,2025-08-28,235.5399932861328,241.9499969482422,235.1199951171875,240.32000732421875,8691500,239.2711944580078
ORCL,2025-08-29,237.61000061035156,238.22000122070313,223.11000061035156,226.1300048828125,16618600,225.14312744140625
ORCL,2025-09-02,222,225.4499969482422,218.7899932861328,225.3000030517578,10461900,224.31674194335938
ORCL,2025-09-03,225.89999389648438,225.89999389648438,221.75,223.4499969482422,8900800,222.4748077392578
ORCL,2025-09-04,222,223.57000732421875,219.55999755859375,223,10303100,222.0267791748047
ORCL,2025-09-05,232.5500030517578,234.6199951171875,225.88999938964844,232.8000030517578,15386100,231.78402709960938
ORCL,2025-09-08,239.88999938964844,242.4199981689453,235.30999755859375,238.47999572753906,18803000,237.439208984375
ORCL,2025-09-09,239.94000244140625,243.49000549316406,234.55999755859375,241.50999450683594,41178700,240.45599365234375
ORCL,2025-09-10,319.19000244140625,345.7200012207031,312.0899963378906,328.3299865722656,131618100,326.8970642089844
ORCL,2025-09-11,330.3399963378906,331,304.6000061035156,307.8599853515625,69986000,306.51641845703125
ORCL,2025-09-12,305.7900085449219,307.9700012207031,291.75,292.17999267578125,51781900,290.90484619140625
ORCL,2025-09-15,306.45001220703125,307.0299987792969,297.2900085449219,302.1400146484375,40004000,300.8214111328125
ORCL,2025-09-16,314.05999755859375,319.9700012207031,302.2699890136719,306.6499938964844,51923300,305.31170654296875
ORCL,2025-09-17,307.69000244140625,308.6600036621094,295.0299987792969,301.4100036621094,27707900,300.0945739746094
ORCL,2025-09-18,303.0400085449219,303.82000732421875,292,296.6199951171875,24673100,295.32550048828125
ORCL,2025-09-19,299,311.1099853515625,297.32000732421875,308.6600036621094,40776200,307.3129577636719
ORCL,2025-09-22,309.6300048828125,329.5,306.9200134277344,328.1499938964844,44437500,326.7178649902344
ORCL,2025-09-23,324,325,310.04998779296875,313.8299865722656,35280200,312.4603576660156
ORCL,2025-09-24,311.8599853515625,312.4700012207031,300.0299987792969,308.4599914550781,33765300,307.1138000488281
ORCL,2025-09-25,295.2699890136719,298.75,288.54998779296875,291.3299865722656,39274900,290.0585632324219
ORCL,2025-09-26,293,294,283,283.4599914550781,25990700,282.2229309082031
ORCL,2025-09-29,284.6000061035156,285.9800109863281,279.6099853515625,282.760009765625,25778500,281.5259704589844
ORCL,2025-09-30,283.69000244140625,284,275.8999938964844,281.239990234375,23880800,280.0126037597656
ORCL,2025-10-01,278.79998779296875,289.989990234375,277.8800048828125,289.010009765625,23378300,287.7486877441406
ORCL,2025-10-02,291.79998779296875,294.9700012207031,286.04998779296875,288.7799987792969,16215500,287.5196838378906
ORCL,2025-10-03,289.6000061035156,294.6400146484375,284,286.1400146484375,13688400,284.8912353515625
ORCL,2025-10-06,292.3800048828125,296.67999267578125,290.79998779296875,291.5899963378906,14076800,290.3174133300781
ORCL,2025-10-07,293.2200012207031,293.2200012207031,271,284.239990234375,31723400,282.9994812011719
ORCL,2025-10-08,285.4200134277344,291.5299987792969,283.6000061035156,288.6300048828125,18982100,287.370361328125
ORCL,2025-10-09,291.54998779296875,300.9700012207031,287.260009765625,296.9599914550781,26479800,296.17706298828125
ORCL,2025-10-10,300.2799987792969,307.7200012207031,292.010009765625,292.9599914550781,28895300,292.1876220703125
ORCL,2025-10-13,298.70001220703125,310.70001220703125,297.739990234375,308.010009765625,21703700,307.1979675292969
ORCL,2025-10-14,303.57000732421875,304.4200134277344,291.9800109863281,299,17346200,298.2117004394531
ORCL,2025-10-15,304.8999938964844,311.010009765625,298.9200134277344,303.6199951171875,13698900,302.81951904296875
ORCL,2025-10-16,305.6000061035156,322.5400085449219,303.07000732421875,313,32500900,312.1748046875
ORCL,2025-10-17,303.75,304.2799987792969,287.5,291.30999755859375,37653000,290.5419921875
ORCL,2025-10-20,288.95001220703125,289.239990234375,275.30999755859375,277.17999267578125,32810700,276.44921875
ORCL,2025-10-21,278.1099853515625,280.29998779296875,272.260009765625,275.1499938964844,18370800,274.4245910644531
ORCL,2025-10-22,274.82000732421875,277.20001220703125,269.25,272.6600036621094,16474000,271.941162109375
ORCL,2025-10-23,272.9599914550781,283.1000061035156,272.3900146484375,280.07000732421875,16872200,279.3316345214844
ORCL,2025-10-24,285.9200134277344,287.19000244140625,282.25,283.3299865722656,13194900,282.5830078125
ORCL,2025-10-27,286.57000732421875,287,279.80999755859375,281.3999938964844,13855800,280.6581115722656
ORCL,2025-10-28,283,285.4599914550781,280.5400085449219,280.8299865722656,12448500,280.089599609375
ORCL,2025-10-29,281.4599914550781,281.6199951171875,271.3500061035156,275.29998779296875,18007100,274.5741882324219
ORCL,2025-10-30,268.739990234375,269.760009765625,256.2799987792969,256.8900146484375,27954200,256.2127380371094
ORCL,2025-10-31,259.510009765625,265.80999755859375,256.7099914550781,262.6099853515625,16898700,261.9176330566406
ORCL,2025-11-03,265.239990234375,265.6199951171875,255.22999572753906,257.8500061035156,15709200,257.1701965332031
ORCL,2025-11-04,249.97999572753906,255.27999877929688,245.19000244140625,248.1699981689453,19772600,247.51571655273438
ORCL,2025-11-05,247.91000366210938,252.39999389648438,247.02999877929688,250.30999755859375,11991500,249.6500701904297
ORCL,2025-11-06,247.94000244140625,249.07000732421875,239.2899932861328,243.8000030517578,18678300,243.15724182128906
ORCL,2025-11-07,239,240.39999389648438,232.35000610351563,239.25999450683594,20969300,238.6291961669922
ORCL,2025-11-10,245.9499969482422,247.24000549316406,237.07000732421875,240.8300018310547,16698700,240.195068359375
ORCL,2025-11-11,236.22999572753906,237.4499969482422,228.88999938964844,236.14999389648438,20686600,235.52740478515625
ORCL,2025-11-12,236.74000549316406,236.80999755859375,226.1699981689453,226.99000549316406,24195000,226.3915557861328
ORCL,2025-11-13,224.99000549316406,225.16000366210938,215.22000122070313,217.57000732421875,30009000,216.99639892578125
ORCL,2025-11-14,210.8300018310547,227.0500030517578,210.77000427246094,222.85000610351563,36053800,222.26248168945313
ORCL,2025-11-17,218.2100067138672,222.8000030517578,215.55999755859375,219.86000061035156,16143800,219.2803497314453
ORCL,2025-11-18,216.2100067138672,223.6999969482422,214.5,220.49000549316406,21098300,219.90869140625
ORCL,2025-11-19,219.05999755859375,228.14999389648438,217.30999755859375,225.52999877929688,21679500,224.93540954589844
ORCL,2025-11-20,231.16000366210938,234,210.3000030517578,210.69000244140625,27459600,210.13453674316406
ORCL,2025-11-21,207.0800018310547,208.30999755859375,193.5500030517578,198.75999450683594,44834100,198.23597717285156
ORCL,2025-11-24,196.86000061035156,203.82000732421875,194.3000030517578,200.27999877929688,31144700,199.75196838378906
ORCL,2025-11-25,194.0800018310547,199.41000366210938,185.6300048828125,197.02999877929688,29595000,196.5105438232422
ORCL,2025-11-26,209.5,210,202.24000549316406,204.9600067138672,26544100,204.41964721679688
ORCL,2025-11-28,199.50999450683594,202.33999633789063,197.61000061035156,201.9499969482422,13848500,201.41757202148438
ORCL,2025-12-01,200.5,203.5,196.6999969482422,200.94000244140625,13461200,200.4102325439453
ORCL,2025-12-02,205.13999938964844,209.6999969482422,200,201.10000610351563,19664500,200.56982421875
ORCL,2025-12-03,200.3300018310547,207.9199981689453,199.39999389648438,207.72999572753906,19060500,207.1823272705078
ORCL,2025-12-04,207.86000061035156,215.41000366210938,206.32000732421875,214.3300018310547,23316900,213.7649383544922
ORCL,2025-12-05,219,219.5,213.6199951171875,217.5800018310547,24208700,217.00636291503906
ORCL,2025-12-08,221.35000610351563,224.75,216.91000366210938,220.5399932861328,24711200,219.95855712890625
ORCL,2025-12-09,220.02999877929688,222.6199951171875,218.27999877929688,221.52999877929688,17643600,220.94595336914063
ORCL,2025-12-10,221.8000030517578,225.32000732421875,217.5800018310547,223.00999450683594,47928000,222.4220428466797
ORCL,2025-12-11,190.6199951171875,201.99000549316406,186.22999572753906,198.85000610351563,100612700,198.32574462890625
ORCL,2025-12-12,196.3699951171875,197.85000610351563,185.97999572753906,189.97000122070313,55201600,189.4691619873047
ORCL,2025-12-15,188.2899932861328,188.97000122070313,181.39999389648438,184.9199981689453,43897500,184.43246459960938
ORCL,2025-12-16,184.6999969482422,189.8000030517578,184.49000549316406,188.64999389648438,32433500,188.1526336669922
ORCL,2025-12-17,183.30999755859375,186.5,177.07000732421875,178.4600067138672,50222000,177.989501953125
ORCL,2025-12-18,182.72000122070313,184.75999450683594,178.5800018310547,180.02999877929688,36297300,179.55535888671875
ORCL,2025-12-19,188.38999938964844,195.1199951171875,188.1199951171875,191.97000122070313,77008600,191.46388244628906
ORCL,2025-12-22,196.82000732421875,198.8000030517578,192.8300018310547,198.3800048828125,27148000,197.85699462890625
ORCL,2025-12-23,196.42999267578125,197.1999969482422,192.19000244140625,195.33999633789063,18301600,194.8249969482422
ORCL,2025-12-24,195,198.27999877929688,194.4199981689453,197.49000549316406,9282700,196.96932983398438
ORCL,2025-12-26,198.05999755859375,200.3699951171875,196.11000061035156,197.99000549316406,11262000,197.468017578125
ORCL,2025-12-29,194.16000366210938,198.50999450683594,192.63999938964844,195.3800048828125,14748100,194.86489868164063
ORCL,2025-12-30,196.05999755859375,198.3800048828125,195.7100067138672,197.2100067138672,14197400,196.69007873535156
ORCL,2025-12-31,196.4199981689453,197.1999969482422,194.72999572753906,194.91000366210938,10341500,194.39613342285156
ORCL,2026-01-02,197.47000122070313,198.58999633789063,194.2100067138672,195.7100067138672,14540700,195.19403076171875
ORCL,2026-01-05,198.33999633789063,201.69000244140625,192.3300018310547,192.58999633789063,22635500,192.08224487304688
ORCL,2026-01-06,192.55999755859375,194.8800048828125,190.6999969482422,193.75,16474500,193.23919677734375
ORCL,2026-01-07,195.3000030517578,195.6699981689453,192,192.83999633789063,11171200,192.3315887451172
ORCL,2026-01-08,190.8800048828125,190.9499969482422,186.14999389648438,189.64999389648438,19468500,189.14999389648438
ORCL,2026-01-09,191.66000366210938,200.17999267578125,188.77999877929688,198.52000427246094,26152700,198.52000427246094
ORCL,2026-01-12,197.60000610351563,206.60000610351563,197.00999450683594,204.67999267578125,25428500,204.67999267578125
ORCL,2026-01-13,205,207.8000030517578,200.66000366210938,202.2899932861328,15857400,202.2899932861328
ORCL,2026-01-14,201.67999267578125,201.67999267578125,190.80999755859375,193.61000061035156,22473200,193.61000061035156
ORCL,2026-01-15,195.00999450683594,195.00999450683594,189.38999938964844,189.85000610351563,16418600,189.85000610351563
ORCL,2026-01-16,189.91000366210938,191.8699951171875,186.52999877929688,191.08999633789063,19224700,191.08999633789063
ORCL,2026-01-20,187.19000244140625,187.19000244140625,179.36000061035156,179.9199981689453,29129500,179.9199981689453
ORCL,2026-01-21,179.67999267578125,180.60000610351563,170.60000610351563,173.8800048828125,38190000,173.8800048828125
ORCL,2026-01-22,179.3699951171875,180.16000366210938,176.5,178.17999267578125,21141900,178.17999267578125
